season,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,target
springer,jan,3,H,1,N,2,0.18,0.1818,0.43,0.194,2
springer,jan,4,H,1,N,2,0.18,0.197,0.43,0.1343,3
springer,jan,5,H,1,N,2,0.18,0.197,0.43,0.1642,1
springer,jan,6,H,1,N,2,0.18,0.1818,0.43,0.194,5
springer,jan,7,H,1,N,2,0.16,0.1818,0.5,0.1343,13
springer,jan,8,H,1,N,2,0.16,0.1515,0.47,0.2239,33
springer,jan,9,H,1,N,2,0.16,0.1515,0.47,0.2239,47
springer,jan,10,H,1,N,2,0.16,0.1515,0.5,0.2537,57
springer,jan,11,H,1,N,2,0.16,0.1515,0.55,0.194,64
springer,jan,12,H,1,N,2,0.18,0.197,0.47,0.1343,80
springer,jan,13,H,1,N,2,0.18,0.197,0.47,0.1343,93
springer,jan,14,H,1,N,2,0.18,0.2121,0.43,0.1045,86
springer,jan,15,H,1,N,2,0.2,0.2121,0.47,0.1642,93
springer,jan,16,H,1,N,2,0.2,0.2121,0.47,0.1642,82
springer,jan,17,H,1,N,1,0.2,0.197,0.51,0.194,71
springer,jan,18,H,1,N,2,0.18,0.1667,0.55,0.2537,92
springer,jan,19,H,1,N,3,0.18,0.1818,0.59,0.194,60
springer,jan,20,H,1,N,3,0.16,0.1515,0.8,0.194,33
springer,jan,21,H,1,N,3,0.16,0.1515,0.8,0.194,27
springer,jan,22,H,1,N,3,0.14,0.1212,0.93,0.2537,13
springer,jan,23,H,1,N,3,0.16,0.1364,0.86,0.2836,4
springer,jan,12,NH,2,Y,2,0.2,0.1818,0.86,0.3284,3
springer,jan,13,NH,2,Y,2,0.2,0.197,0.86,0.2239,22
springer,jan,14,NH,2,Y,2,0.22,0.2273,0.8,0.1642,28
springer,jan,15,NH,2,Y,2,0.22,0.2273,0.87,0.1642,35
springer,jan,16,NH,2,Y,2,0.22,0.2273,0.87,0.194,61
springer,jan,17,NH,2,Y,2,0.22,0.2273,0.82,0.194,125
springer,jan,18,NH,2,Y,2,0.22,0.2273,0.8,0.1642,133
springer,jan,19,NH,2,Y,2,0.22,0.2273,0.8,0.1343,99
springer,jan,20,NH,2,Y,2,0.22,0.2727,0.87,0,83
springer,jan,21,NH,2,Y,2,0.22,0.2424,0.93,0.1045,41
springer,jan,22,NH,2,Y,2,0.22,0.2576,0.93,0.0896,33
springer,jan,23,NH,2,Y,2,0.22,0.2727,0.93,0,20
springer,jan,0,NH,3,Y,2,0.22,0.2727,0.93,0,3
springer,jan,1,NH,3,Y,3,0.22,0.2273,0.93,0.1343,7
springer,jan,2,NH,3,Y,3,0.22,0.2273,0.93,0.1343,3
springer,jan,4,NH,3,Y,3,0.22,0.2273,0.93,0.1343,2
springer,jan,5,NH,3,Y,2,0.22,0.2576,0.93,0.0896,7
springer,jan,6,NH,3,Y,2,0.22,0.2576,0.93,0.0896,32
springer,jan,7,NH,3,Y,2,0.24,0.2576,0.92,0.1045,90
springer,jan,8,NH,3,Y,2,0.24,0.2576,0.93,0.1045,197
springer,jan,9,NH,3,Y,2,0.24,0.2576,0.93,0.1045,109
springer,jan,10,NH,3,Y,2,0.26,0.2727,0.93,0.1343,47
springer,jan,11,NH,3,Y,2,0.28,0.303,0.87,0.0896,52
springer,jan,12,NH,3,Y,2,0.3,0.3182,0.81,0.0896,70
springer,jan,13,NH,3,Y,1,0.4,0.4091,0.62,0.2836,78
springer,jan,14,NH,3,Y,1,0.4,0.4091,0.58,0.2537,75
springer,jan,15,NH,3,Y,1,0.4,0.4091,0.54,0.2836,82
springer,jan,16,NH,3,Y,1,0.38,0.3939,0.58,0.3881,104
springer,jan,17,NH,3,Y,1,0.36,0.3333,0.57,0.3284,197
springer,jan,18,NH,3,Y,1,0.34,0.3182,0.61,0.2836,161
springer,jan,19,NH,3,Y,1,0.32,0.2879,0.57,0.4179,112
springer,jan,20,NH,3,Y,1,0.32,0.303,0.49,0.2985,76
springer,jan,21,NH,3,Y,1,0.32,0.2879,0.49,0.4179,59
springer,jan,22,NH,3,Y,1,0.3,0.303,0.52,0.1642,59
springer,jan,23,NH,3,Y,1,0.3,0.2727,0.52,0.4627,28
springer,jan,0,NH,4,Y,1,0.26,0.2273,0.56,0.3881,13
springer,jan,1,NH,4,Y,1,0.26,0.2727,0.56,0,5
springer,jan,2,NH,4,Y,1,0.26,0.2727,0.56,0,2
springer,jan,3,NH,4,Y,1,0.26,0.2576,0.56,0.1642,1
springer,jan,4,NH,4,Y,1,0.26,0.2576,0.56,0.1642,1
springer,jan,5,NH,4,Y,1,0.24,0.2273,0.6,0.2239,6
springer,jan,6,NH,4,Y,1,0.22,0.2121,0.6,0.2239,35
springer,jan,7,NH,4,Y,1,0.22,0.2121,0.55,0.2239,101
springer,jan,8,NH,4,Y,1,0.22,0.2121,0.55,0.2836,249
springer,jan,9,NH,4,Y,2,0.24,0.2273,0.52,0.2239,143
springer,jan,10,NH,4,Y,1,0.26,0.2273,0.48,0.2985,57
springer,jan,11,NH,4,Y,2,0.28,0.2727,0.45,0.1642,68
springer,jan,12,NH,4,Y,2,0.3,0.3333,0.42,0,84
springer,jan,13,NH,4,Y,2,0.28,0.2879,0.45,0.1045,98
springer,jan,14,NH,4,Y,2,0.3,0.303,0.45,0.1343,81
springer,jan,15,NH,4,Y,2,0.32,0.3182,0.45,0.194,70
springer,jan,16,NH,4,Y,2,0.3,0.303,0.49,0.1343,91
springer,jan,17,NH,4,Y,2,0.3,0.3182,0.49,0.1045,215
springer,jan,18,NH,4,Y,2,0.26,0.2576,0.56,0.194,185
springer,jan,19,NH,4,Y,1,0.26,0.2273,0.56,0.3284,152
springer,jan,20,NH,4,Y,2,0.26,0.2424,0.6,0.2836,126
springer,jan,21,NH,4,Y,2,0.24,0.2273,0.6,0.2537,57
springer,jan,22,NH,4,Y,2,0.24,0.2121,0.65,0.2836,56
springer,jan,23,NH,4,Y,2,0.24,0.2121,0.65,0.3284,31
springer,jan,0,NH,5,Y,2,0.24,0.2273,0.7,0.2537,21
springer,jan,1,NH,5,Y,2,0.24,0.2273,0.7,0.2537,6
springer,jan,2,NH,5,Y,3,0.24,0.2424,0.75,0.1642,2
springer,jan,3,NH,5,Y,3,0.22,0.2121,0.8,0.2985,1
springer,jan,4,NH,5,Y,2,0.22,0.2576,0.87,0.0896,1
springer,jan,5,NH,5,Y,1,0.24,0.197,0.6,0.4179,5
springer,jan,6,NH,5,Y,1,0.22,0.2121,0.55,0.2537,27
springer,jan,7,NH,5,Y,1,0.2,0.1818,0.51,0.2836,68
springer,jan,8,NH,5,Y,1,0.2,0.1818,0.47,0.3284,217
springer,jan,9,NH,5,Y,1,0.2,0.1818,0.51,0.3582,166
springer,jan,10,NH,5,Y,1,0.2,0.1667,0.47,0.4627,63
springer,jan,11,NH,5,Y,1,0.22,0.1818,0.41,0.4627,59
springer,jan,12,NH,5,Y,1,0.22,0.1818,0.27,0.5821,78
springer,jan,13,NH,5,Y,1,0.2,0.1515,0.21,0.5821,73
springer,jan,14,NH,5,Y,1,0.2,0.1515,0.25,0.5224,62
springer,jan,15,NH,5,Y,1,0.16,0.1212,0.26,0.4478,65
springer,jan,16,NH,5,Y,1,0.16,0.1364,0.26,0.3582,97
springer,jan,17,NH,5,Y,1,0.14,0.1212,0.28,0.3582,161
springer,jan,18,NH,5,Y,1,0.12,0.1212,0.3,0.2537,120
springer,jan,19,NH,5,Y,1,0.12,0.1061,0.3,0.3284,96
springer,jan,20,NH,5,Y,1,0.1,0.0758,0.33,0.4179,53
springer,jan,21,NH,5,Y,1,0.08,0.0758,0.38,0.2836,41
springer,jan,22,NH,5,Y,1,0.06,0.0303,0.41,0.3881,34
springer,jan,23,NH,5,Y,1,0.06,0.0455,0.38,0.3284,27
springer,jan,0,NH,6,N,1,0.04,0.0303,0.45,0.2537,13
springer,jan,1,NH,6,N,2,0.04,0,0.41,0.3881,12
springer,jan,2,NH,6,N,2,0.04,0.0303,0.41,0.2537,11
springer,jan,3,NH,6,N,2,0.04,0.0303,0.41,0.2836,7
springer,jan,4,NH,6,N,2,0.02,0.0152,0.48,0.2985,3
springer,jan,6,NH,6,N,2,0.02,0.0303,0.44,0.2239,2
springer,jan,7,NH,6,N,1,0.02,0.0152,0.44,0.2836,8
springer,jan,8,NH,6,N,1,0.02,0,0.44,0.3284,27
springer,jan,9,NH,6,N,1,0.04,0.0303,0.41,0.2537,40
springer,jan,10,NH,6,N,2,0.04,0.0606,0.41,0.1642,53
springer,jan,11,NH,6,N,2,0.06,0.0758,0.38,0.1343,63
springer,jan,12,NH,6,N,2,0.06,0.1061,0.38,0.1045,70
springer,jan,13,NH,6,N,1,0.08,0.1667,0.35,0,84
springer,jan,14,NH,6,N,1,0.1,0.1364,0.33,0.1045,75
springer,jan,15,NH,6,N,1,0.12,0.1515,0.28,0,103
springer,jan,16,NH,6,N,1,0.12,0.1364,0.28,0.194,83
springer,jan,17,NH,6,N,1,0.12,0.197,0.28,0,67
springer,jan,18,NH,6,N,1,0.08,0.0909,0.35,0.194,54
springer,jan,19,NH,6,N,1,0.08,0.1061,0.35,0.1343,59
springer,jan,20,NH,6,N,1,0.06,0.0758,0.45,0.1642,45
springer,jan,21,NH,6,N,1,0.06,0.1061,0.41,0.0896,39
springer,jan,22,NH,6,N,1,0.06,0.1515,0.49,0,30
springer,jan,23,NH,6,N,1,0.04,0.0758,0.57,0.1045,33
springer,jan,0,NH,0,N,1,0.04,0.0758,0.57,0.1045,22
springer,jan,1,NH,0,N,1,0.04,0.0758,0.57,0.1045,13
springer,jan,2,NH,0,N,1,0.02,0.0606,0.62,0.1343,18
springer,jan,3,NH,0,N,1,0.02,0.0606,0.62,0.1343,5
springer,jan,5,NH,0,N,2,0.04,0.0758,0.57,0.1045,3
springer,jan,6,NH,0,N,2,0.04,0.0758,0.57,0.1045,1
springer,jan,7,NH,0,N,1,0.08,0.1061,0.58,0.1642,2
springer,jan,8,NH,0,N,1,0.06,0.0758,0.62,0.1642,19
springer,jan,9,NH,0,N,1,0.1,0.0758,0.54,0.3582,28
springer,jan,10,NH,0,N,1,0.14,0.1061,0.46,0.3881,58
springer,jan,11,NH,0,N,1,0.14,0.1364,0.43,0.2239,99
springer,jan,12,NH,0,N,1,0.16,0.1212,0.37,0.4627,116
springer,jan,13,NH,0,N,1,0.14,0.1061,0.33,0.3881,87
springer,jan,14,NH,0,N,1,0.16,0.1364,0.28,0.3582,110
springer,jan,15,NH,0,N,1,0.16,0.1364,0.28,0.3582,77
springer,jan,16,NH,0,N,1,0.16,0.1364,0.26,0.3284,65
springer,jan,17,NH,0,N,1,0.14,0.1061,0.26,0.3881,55
springer,jan,18,NH,0,N,1,0.12,0.1212,0.3,0.2537,49
springer,jan,19,NH,0,N,1,0.12,0.1212,0.3,0.2836,50
springer,jan,20,NH,0,N,1,0.1,0.1061,0.36,0.2537,35
springer,jan,21,NH,0,N,1,0.1,0.1061,0.36,0.194,25
springer,jan,22,NH,0,N,1,0.08,0.0909,0.38,0.194,28
springer,jan,23,NH,0,N,1,0.06,0.0606,0.41,0.2239,21
springer,jan,0,NH,1,Y,1,0.06,0.0606,0.41,0.194,7
springer,jan,1,NH,1,Y,1,0.04,0.0455,0.45,0.194,1
springer,jan,3,NH,1,Y,1,0.04,0.0303,0.45,0.2537,1
springer,jan,4,NH,1,Y,1,0.02,0.0606,0.48,0.1343,1
springer,jan,5,NH,1,Y,1,0.02,0.0606,0.48,0.1343,5
springer,jan,6,NH,1,Y,1,0.02,0.0758,0.48,0.0896,15
springer,jan,7,NH,1,Y,1,0.02,0.1212,0.48,0,84
springer,jan,8,NH,1,Y,1,0.04,0.1364,0.49,0,177
springer,jan,9,NH,1,Y,1,0.06,0.1515,0.41,0,102
springer,jan,10,NH,1,Y,1,0.1,0.1364,0.42,0,40
springer,jan,11,NH,1,Y,1,0.1,0.1212,0.46,0.1343,46
springer,jan,12,NH,1,Y,2,0.12,0.1364,0.42,0.194,63
springer,jan,13,NH,1,Y,2,0.14,0.1364,0.43,0.2239,60
springer,jan,14,NH,1,Y,2,0.14,0.1364,0.46,0.2239,45
springer,jan,15,NH,1,Y,1,0.16,0.1667,0.4,0.1642,57
springer,jan,16,NH,1,Y,1,0.16,0.1515,0.47,0.2537,70
springer,jan,17,NH,1,Y,1,0.14,0.1212,0.5,0.2537,184
springer,jan,18,NH,1,Y,1,0.14,0.1364,0.59,0.194,153
springer,jan,19,NH,1,Y,1,0.14,0.1515,0.54,0.1642,106
springer,jan,20,NH,1,Y,1,0.14,0.1364,0.59,0.194,81
springer,jan,21,NH,1,Y,1,0.14,0.1515,0.63,0.1642,59
springer,jan,22,NH,1,Y,2,0.14,0.1364,0.63,0.2239,35
springer,jan,23,NH,1,Y,2,0.16,0.1515,0.64,0.2537,24
springer,jan,0,NH,2,Y,2,0.16,0.1364,0.69,0.2836,9
springer,jan,1,NH,2,Y,2,0.16,0.1667,0.69,0.1642,5
springer,jan,2,NH,2,Y,1,0.16,0.1515,0.69,0.2239,2
springer,jan,4,NH,2,Y,1,0.14,0.1667,0.74,0.1045,1
springer,jan,5,NH,2,Y,1,0.14,0.1364,0.74,0.2239,9
springer,jan,6,NH,2,Y,1,0.16,0.1818,0.74,0.1045,36
springer,jan,7,NH,2,Y,1,0.16,0.1515,0.74,0.2239,108
springer,jan,8,NH,2,Y,2,0.16,0.1818,0.74,0.1343,238
springer,jan,9,NH,2,Y,2,0.2,0.2273,0.64,0.0896,144
springer,jan,10,NH,2,Y,2,0.22,0.2424,0.6,0.1045,55
springer,jan,11,NH,2,Y,2,0.24,0.2424,0.6,0.1343,61
springer,jan,12,NH,2,Y,2,0.26,0.2879,0.56,0.0896,106
springer,jan,13,NH,2,Y,2,0.26,0.2727,0.56,0.1343,93
springer,jan,14,NH,2,Y,2,0.3,0.3333,0.45,0,68
springer,jan,15,NH,2,Y,2,0.32,0.3485,0.42,0,84
springer,jan,16,NH,2,Y,2,0.32,0.3485,0.42,0,116
springer,jan,17,NH,2,Y,1,0.3,0.3333,0.45,0,222
springer,jan,18,NH,2,Y,2,0.3,0.3182,0.49,0.0896,225
springer,jan,19,NH,2,Y,2,0.26,0.2576,0.65,0.1642,146
springer,jan,20,NH,2,Y,1,0.24,0.2273,0.65,0.194,119
springer,jan,21,NH,2,Y,1,0.24,0.2273,0.65,0.194,45
springer,jan,22,NH,2,Y,1,0.22,0.2273,0.64,0.1642,53
springer,jan,23,NH,2,Y,2,0.22,0.2273,0.64,0.1642,40
springer,jan,0,NH,3,Y,2,0.22,0.2273,0.69,0.1343,17
springer,jan,1,NH,3,Y,2,0.24,0.2424,0.65,0.1343,5
springer,jan,2,NH,3,Y,3,0.22,0.2273,0.69,0.194,10
springer,jan,5,NH,3,Y,3,0.2,0.1818,0.86,0.2836,1
springer,jan,6,NH,3,Y,3,0.2,0.1818,0.86,0.2836,8
springer,jan,7,NH,3,Y,3,0.22,0.2121,0.87,0.2985,30
springer,jan,8,NH,3,Y,3,0.22,0.2121,0.87,0.2985,72
springer,jan,9,NH,3,Y,3,0.22,0.2121,0.87,0.2985,58
springer,jan,10,NH,3,Y,3,0.22,0.2121,0.93,0.2836,28
springer,jan,11,NH,3,Y,3,0.22,0.197,0.93,0.3284,41
springer,jan,12,NH,3,Y,3,0.22,0.197,0.93,0.3284,48
springer,jan,13,NH,3,Y,3,0.22,0.197,0.93,0.3284,47
springer,jan,14,NH,3,Y,3,0.22,0.197,0.93,0.3582,36
springer,jan,15,NH,3,Y,3,0.22,0.1818,0.93,0.4627,43
springer,jan,16,NH,3,Y,4,0.22,0.197,0.93,0.3284,36
springer,jan,17,NH,3,Y,3,0.2,0.1818,0.93,0.3582,26
springer,jan,16,NH,4,Y,1,0.22,0.2273,0.55,0.194,24
springer,jan,17,NH,4,Y,1,0.22,0.2424,0.55,0.1045,84
springer,jan,18,NH,4,Y,1,0.2,0.2273,0.69,0.0896,104
springer,jan,19,NH,4,Y,1,0.2,0.2273,0.69,0.0896,79
springer,jan,20,NH,4,Y,1,0.18,0.2121,0.74,0.0896,59
springer,jan,21,NH,4,Y,1,0.18,0.2121,0.74,0.0896,38
springer,jan,22,NH,4,Y,1,0.18,0.2121,0.74,0.0896,27
springer,jan,23,NH,4,Y,1,0.18,0.197,0.8,0.1642,16
springer,jan,0,NH,5,Y,2,0.2,0.2121,0.75,0.1343,9
springer,jan,1,NH,5,Y,2,0.2,0.2121,0.75,0.1343,3
springer,jan,2,NH,5,Y,2,0.2,0.2121,0.75,0.1642,2
springer,jan,3,NH,5,Y,2,0.2,0.2273,0.75,0.1045,1
springer,jan,5,NH,5,Y,2,0.18,0.2121,0.8,0.1045,4
springer,jan,6,NH,5,Y,2,0.18,0.197,0.8,0.1343,16
springer,jan,7,NH,5,Y,2,0.16,0.197,0.86,0.0896,60
springer,jan,8,NH,5,Y,2,0.16,0.197,0.86,0.0896,157
springer,jan,9,NH,5,Y,3,0.18,0.2121,0.86,0.0896,101
springer,jan,10,NH,5,Y,3,0.18,0.2121,0.86,0.1045,49
springer,jan,11,NH,5,Y,3,0.18,0.2121,0.93,0.1045,30
springer,jan,12,NH,5,Y,3,0.18,0.2121,0.93,0.1045,29
springer,jan,13,NH,5,Y,3,0.18,0.2121,0.93,0.1045,31
springer,jan,14,NH,5,Y,3,0.22,0.2727,0.8,0,38
springer,jan,15,NH,5,Y,2,0.2,0.2576,0.86,0,41
springer,jan,16,NH,5,Y,1,0.22,0.2727,0.8,0,80
springer,jan,17,NH,5,Y,1,0.24,0.2424,0.75,0.1343,149
springer,jan,18,NH,5,Y,1,0.24,0.2273,0.75,0.194,109
springer,jan,19,NH,5,Y,2,0.24,0.2424,0.75,0.1343,89
springer,jan,20,NH,5,Y,2,0.24,0.2273,0.7,0.194,62
springer,jan,21,NH,5,Y,2,0.22,0.2273,0.75,0.1343,58
springer,jan,22,NH,5,Y,1,0.24,0.2121,0.65,0.3582,26
springer,jan,23,NH,5,Y,1,0.24,0.2273,0.6,0.2239,23
springer,jan,0,NH,6,N,1,0.22,0.197,0.64,0.3582,28
springer,jan,1,NH,6,N,1,0.22,0.2273,0.64,0.194,20
springer,jan,2,NH,6,N,1,0.22,0.2273,0.64,0.1642,15
springer,jan,3,NH,6,N,1,0.2,0.2121,0.64,0.1343,8
springer,jan,4,NH,6,N,1,0.16,0.1818,0.69,0.1045,3
springer,jan,6,NH,6,N,1,0.16,0.1818,0.64,0.1343,2
springer,jan,7,NH,6,N,1,0.16,0.1818,0.59,0.1045,5
springer,jan,8,NH,6,N,1,0.18,0.197,0.55,0.1642,34
springer,jan,9,NH,6,N,1,0.18,0.2121,0.59,0.0896,34
springer,jan,10,NH,6,N,2,0.18,0.2121,0.64,0.1045,55
springer,jan,11,NH,6,N,2,0.18,0.197,0.64,0.1343,64
springer,jan,12,NH,6,N,2,0.2,0.197,0.59,0.194,78
springer,jan,13,NH,6,N,2,0.22,0.2273,0.55,0.1642,65
springer,jan,14,NH,6,N,2,0.22,0.2273,0.6,0.1343,99
springer,jan,15,NH,6,N,1,0.22,0.2121,0.69,0.2537,120
springer,jan,16,NH,6,N,1,0.24,0.2424,0.6,0.1642,107
springer,jan,17,NH,6,N,1,0.24,0.2879,0.6,0,91
springer,jan,18,NH,6,N,1,0.22,0.2273,0.69,0.1343,68
springer,jan,19,NH,6,N,2,0.22,0.2121,0.69,0.2537,58
springer,jan,20,NH,6,N,1,0.18,0.2121,0.74,0.0896,43
springer,jan,21,NH,6,N,1,0.18,0.2121,0.74,0.0896,36
springer,jan,22,NH,6,N,1,0.16,0.197,0.8,0.0896,32
springer,jan,23,NH,6,N,1,0.16,0.197,0.8,0.0896,33
springer,jan,0,NH,0,N,1,0.16,0.1818,0.8,0.1045,33
springer,jan,1,NH,0,N,1,0.14,0.2121,0.8,0,29
springer,jan,2,NH,0,N,1,0.16,0.2273,0.8,0,11
springer,jan,3,NH,0,N,1,0.14,0.2121,0.93,0,8
springer,jan,4,NH,0,N,1,0.14,0.2121,0.93,0,1
springer,jan,5,NH,0,N,1,0.14,0.2121,0.86,0,3
springer,jan,7,NH,0,N,1,0.14,0.2121,0.86,0,3
springer,jan,8,NH,0,N,2,0.14,0.2121,0.86,0,12
springer,jan,9,NH,0,N,2,0.16,0.2273,0.8,0,38
springer,jan,10,NH,0,N,2,0.18,0.2424,0.8,0,64
springer,jan,11,NH,0,N,1,0.22,0.2727,0.75,0,59
springer,jan,12,NH,0,N,1,0.3,0.3182,0.52,0.1045,97
springer,jan,13,NH,0,N,1,0.28,0.2879,0.61,0.1045,84
springer,jan,14,NH,0,N,1,0.28,0.303,0.61,0.0896,122
springer,jan,15,NH,0,N,1,0.3,0.3333,0.56,0,109
springer,jan,16,NH,0,N,1,0.3,0.3333,0.56,0,123
springer,jan,17,NH,0,N,1,0.3,0.2879,0.56,0.194,77
springer,jan,18,NH,0,N,1,0.26,0.2576,0.65,0.1642,65
springer,jan,19,NH,0,N,1,0.26,0.2576,0.65,0.194,55
springer,jan,20,NH,0,N,2,0.26,0.2727,0.65,0.1045,33
springer,jan,21,NH,0,N,2,0.24,0.2424,0.7,0.1642,28
springer,jan,22,NH,0,N,2,0.24,0.2273,0.7,0.194,21
springer,jan,23,NH,0,N,2,0.24,0.2121,0.65,0.2836,21
springer,jan,0,NH,1,Y,2,0.24,0.2273,0.65,0.2239,7
springer,jan,1,NH,1,Y,1,0.22,0.2121,0.64,0.2537,7
springer,jan,2,NH,1,Y,1,0.22,0.2273,0.64,0.194,1
springer,jan,3,NH,1,Y,1,0.22,0.2273,0.64,0.194,2
springer,jan,4,NH,1,Y,1,0.2,0.197,0.59,0.2239,2
springer,jan,5,NH,1,Y,1,0.18,0.1667,0.64,0.2836,8
springer,jan,6,NH,1,Y,1,0.16,0.1364,0.69,0.3284,37
springer,jan,7,NH,1,Y,2,0.16,0.1364,0.64,0.2836,72
springer,jan,8,NH,1,Y,2,0.16,0.1364,0.59,0.2836,185
springer,jan,9,NH,1,Y,2,0.16,0.1364,0.59,0.2985,112
springer,jan,10,NH,1,Y,2,0.16,0.1515,0.59,0.194,69
springer,jan,11,NH,1,Y,2,0.16,0.1515,0.59,0.194,48
springer,jan,12,NH,1,Y,2,0.18,0.2121,0.55,0.1045,68
springer,jan,13,NH,1,Y,2,0.16,0.2273,0.59,0,54
springer,jan,14,NH,1,Y,2,0.18,0.197,0.55,0.1343,86
springer,jan,15,NH,1,Y,2,0.16,0.1818,0.59,0.1343,44
springer,jan,16,NH,1,Y,2,0.16,0.1818,0.56,0.194,86
springer,jan,17,NH,1,Y,2,0.16,0.1515,0.59,0.194,161
springer,jan,18,NH,1,Y,2,0.16,0.1515,0.55,0.2239,156
springer,jan,19,NH,1,Y,1,0.3,0.3182,0.61,0.1045,111
springer,jan,20,NH,1,Y,3,0.16,0.1667,0.59,0.1642,78
springer,jan,21,NH,1,Y,3,0.16,0.197,0.59,0.0896,56
springer,jan,22,NH,1,Y,2,0.16,0.1818,0.59,0.1045,34
springer,jan,23,NH,1,Y,2,0.16,0.197,0.64,0.0896,17
springer,feb,0,NH,2,Y,2,0.16,0.1818,0.64,0.1045,8
springer,feb,1,NH,2,Y,2,0.16,0.1818,0.69,0.1045,3
springer,feb,2,NH,2,Y,2,0.16,0.2273,0.69,0,2
springer,feb,3,NH,2,Y,2,0.16,0.2273,0.69,0,2
springer,feb,5,NH,2,Y,3,0.14,0.2121,0.93,0,3
springer,feb,6,NH,2,Y,3,0.14,0.2121,0.93,0,22
springer,feb,7,NH,2,Y,3,0.16,0.2273,0.93,0,52
springer,feb,8,NH,2,Y,3,0.16,0.2273,0.93,0,135
springer,feb,9,NH,2,Y,2,0.16,0.2273,0.93,0,116
springer,feb,10,NH,2,Y,2,0.16,0.2273,0.93,0,47
springer,feb,11,NH,2,Y,2,0.18,0.2424,0.86,0,51
springer,feb,12,NH,2,Y,2,0.2,0.2576,0.86,0,55
springer,feb,13,NH,2,Y,2,0.2,0.2576,0.86,0,52
springer,feb,14,NH,2,Y,2,0.22,0.2576,0.8,0.0896,54
springer,feb,15,NH,2,Y,2,0.24,0.2879,0.75,0,52
springer,feb,16,NH,2,Y,2,0.24,0.2424,0.75,0.1343,64
springer,feb,17,NH,2,Y,2,0.24,0.2879,0.75,0,176
springer,feb,18,NH,2,Y,2,0.24,0.2576,0.81,0.1045,168
springer,feb,19,NH,2,Y,2,0.24,0.2424,0.81,0.1343,108
springer,feb,20,NH,2,Y,2,0.22,0.2273,0.87,0.1343,74
springer,feb,21,NH,2,Y,2,0.22,0.2273,0.87,0.1343,64
springer,feb,22,NH,2,Y,2,0.22,0.2576,0.87,0.0896,36
springer,feb,23,NH,2,Y,3,0.2,0.197,0.93,0.194,16
springer,feb,0,NH,3,Y,3,0.22,0.2424,0.93,0.1045,2
springer,feb,1,NH,3,Y,3,0.22,0.2273,0.93,0.194,3
springer,feb,2,NH,3,Y,3,0.22,0.2273,0.93,0.1343,4
springer,feb,3,NH,3,Y,3,0.22,0.2273,0.93,0.1343,1
springer,feb,4,NH,3,Y,3,0.22,0.2121,0.93,0.2836,1
springer,feb,5,NH,3,Y,3,0.22,0.2424,0.93,0.1045,3
springer,feb,6,NH,3,Y,3,0.22,0.2424,0.93,0.1045,18
springer,feb,7,NH,3,Y,3,0.22,0.2121,0.93,0.2239,49
springer,feb,8,NH,3,Y,3,0.22,0.2121,0.93,0.2239,155
springer,feb,9,NH,3,Y,2,0.24,0.2576,0.93,0.0896,123
springer,feb,10,NH,3,Y,2,0.22,0.2727,1,0,61
springer,feb,11,NH,3,Y,2,0.24,0.2273,0.93,0.194,52
springer,feb,12,NH,3,Y,2,0.24,0.2273,0.93,0.2239,64
springer,feb,13,NH,3,Y,1,0.34,0.3333,0.93,0.1642,75
springer,feb,14,NH,3,Y,1,0.38,0.3939,0.82,0.3881,63
springer,feb,15,NH,3,Y,1,0.38,0.3939,0.76,0.3284,76
springer,feb,16,NH,3,Y,1,0.36,0.3333,0.71,0.2985,103
springer,feb,17,NH,3,Y,1,0.36,0.3182,0.53,0.5224,190
springer,feb,18,NH,3,Y,1,0.34,0.2879,0.42,0.5522,182
springer,feb,19,NH,3,Y,1,0.28,0.2424,0.45,0.4925,91
springer,feb,20,NH,3,Y,1,0.24,0.197,0.48,0.5522,75
springer,feb,21,NH,3,Y,1,0.22,0.197,0.47,0.3284,63
springer,feb,22,NH,3,Y,1,0.22,0.2121,0.44,0.2537,40
springer,feb,23,NH,3,Y,1,0.2,0.1667,0.44,0.4478,32
springer,feb,0,NH,4,Y,1,0.2,0.1667,0.4,0.4478,12
springer,feb,1,NH,4,Y,1,0.2,0.1515,0.44,0.5224,5
springer,feb,2,NH,4,Y,1,0.18,0.1667,0.43,0.2537,2
springer,feb,3,NH,4,Y,1,0.18,0.1667,0.43,0.2537,1
springer,feb,5,NH,4,Y,1,0.16,0.1364,0.5,0.2985,2
springer,feb,6,NH,4,Y,1,0.16,0.1364,0.43,0.3582,39
springer,feb,7,NH,4,Y,1,0.14,0.1212,0.5,0.3284,87
springer,feb,8,NH,4,Y,1,0.14,0.1212,0.5,0.3582,188
springer,feb,9,NH,4,Y,1,0.16,0.1364,0.47,0.2985,133
springer,feb,10,NH,4,Y,1,0.18,0.1515,0.43,0.3284,52
springer,feb,11,NH,4,Y,1,0.18,0.1364,0.43,0.4478,64
springer,feb,12,NH,4,Y,1,0.2,0.1818,0.4,0.3582,69
springer,feb,13,NH,4,Y,1,0.2,0.1667,0.4,0.4179,51
springer,feb,14,NH,4,Y,1,0.22,0.197,0.37,0.3881,47
springer,feb,15,NH,4,Y,1,0.22,0.197,0.37,0.3284,60
springer,feb,16,NH,4,Y,1,0.22,0.2121,0.37,0.2537,78
springer,feb,17,NH,4,Y,1,0.2,0.197,0.4,0.194,175
